Metapop	Stand	Plot	Tree	Year	NewCones	Mast	ConesRemain	ConePred	PredProp	PropDeadLP	Middenha1yr	BATotal	BALiveLp	CVStand		
KP	Siffleur_falls	32	946	2008	0	0	0	0	NA	0.03	2.05	3.333333333	2			
KP	Siffleur_falls	32	947	2008	0	0	0	0	NA	0.03	2.05	3.333333333	2			
KP	Siffleur_falls	32	948	2008	0	0	0	0	NA	0.03	2.05	3.333333333	2			
KP	Siffleur_falls	32	949	2008	0	0	0	0	NA	0.03	2.05	3.333333333	2			
KP	Siffleur_falls	32	950	2008	0	0	0	0	NA	0.03	2.05	3.333333333	2			
KP	Mid_lake	33	611	2008	5	0	0	5	1	0	0	1.666666667	1.333333333			
KP	Mid_lake	33	612	2008	38	0	15	23	0.61	0	0	1.666666667	1.333333333			
KP	Mid_lake	33	613	2008	53	0	8	45	0.85	0	0	1.666666667	1.333333333			
KP	Mid_lake	33	614	2008	6	0	1	5	0.83	0	0	1.666666667	1.333333333			
KP	Mid_lake	33	615	2008	12	0	0	12	1	0	0	1.666666667	1.333333333			
KP	Mid_lake	33	616	2008	2	0	2	0	0	0	0	1.666666667	1.333333333			
KP	Mid_lake	33	617	2008	0	0	0	0	NA	0	0	1.666666667	1.333333333			
KP	Mid_lake	33	618	2008	6	0	2	4	0.67	0	0	1.666666667	1.333333333			
KP	Mid_lake	33	619	2008	7	0	1	6	0.86	0	0	1.666666667	1.333333333			
KP	Mid_lake	33	620	2008	5	0	1	4	0.8	0	0	1.666666667	1.333333333			
KP	Mid_lake	34	601	2008	0	0	0	0	NA	0	0	2	0.6666666667			
KP	Mid_lake	34	602	2008	50	0	1	49	0.98	0	0	2	0.6666666667			
KP	Mid_lake	34	603	2008	0	0	0	0	NA	0	0	2	0.6666666667			
KP	Mid_lake	34	604	2008	12	0	6	6	0.5	0	0	2	0.6666666667			
KP	Mid_lake	34	605	2008	2	0	1	1	0.5	0	0	2	0.6666666667			
KP	Mid_lake	34	606	2008	8	0	1	7	0.88	0	0	2	0.6666666667			
KP	Mid_lake	34	607	2008	0	0	0	0	NA	0	0	2	0.6666666667			
KP	Mid_lake	34	608	2008	0	0	0	0	NA	0	0	2	0.6666666667			
KP	Mid_lake	34	609	2008	0	0	0	0	NA	0	0	2	0.6666666667			
KP	Mid_lake	34	610	2008	0	0	0	0	NA	0	0	2	0.6666666667			
KP	Mid_lake	35	991	2008	9	0	3	6	0.67	0	0	4	0.67			
KP	Mid_lake	35	992	2008	4	0	3	1	0.25	0	0	4	0.67			
KP	Mid_lake	35	993	2008	10	0	0	10	1	0	0	4	0.67			
KP	Mid_lake	35	994	2008	8	0	3	5	0.63	0	0	4	0.67			
KP	Mid_lake	35	995	2008	4	0	2	2	0.5	0	0	4	0.67			
KP	Mid_lake	35	996	2008	25	0	9	16	0.64	0	0	4	0.67			
KP	Mid_lake	35	997	2008	2	0	1	1	0.5	0	0	4	0.67			
KP	Mid_lake	35	998	2008	1	0	0	1	1	0	0	4	0.67			
KP	Mid_lake	35	999	2008	0	0	0	0	NA	0	0	4	0.67			
KP	Mid_lake	35	1000	2008	5	0	1	4	0.8	0	0	4	0.67			
KP	Mid_lake	36	981	2008	11	0	3	8	0.73	0	0	2	0.67			
KP	Mid_lake	36	982	2008	5	0	0	5	1	0	0	2	0.67			
KP	Mid_lake	36	983	2008	0	0	0	0	NA	0	0	2	0.67			
KP	Mid_lake	36	984	2008	14	0	0	14	1	0	0	2	0.67			
KP	Mid_lake	36	985	2008	16	0	0	16	1	0	0	2	0.67			
KP	Mid_lake	36	986	2008	2	0	1	1	0.5	0	0	2	0.67			
KP	Mid_lake	36	987	2008	0	0	0	0	NA	0	0	2	0.67			
KP	Mid_lake	36	988	2008	0	0	0	0	NA	0	0	2	0.67			
KP	Mid_lake	36	989	2008	1	0	0	1	1	0	0	2	0.67			
KP	Mid_lake	36	990	2008	8	0	8	0	0	0	0	2	0.67			
KP	Cliffs	37	661	2008	0	0	0	0	NA	0	0.77	1.666666667	1.33			
KP	Cliffs	37	662	2008	12	0	0	12	1	0	0.77	1.666666667	1.33			
KP	Cliffs	37	663	2008	1	0	0	1	1	0	0.77	1.666666667	1.33			
KP	Cliffs	37	664	2008	1	0	0	1	1	0	0.77	1.666666667	1.33			
KP	Cliffs	37	665	2008	0	0	0	0	NA	0	0.77	1.666666667	1.33			
KP	Cliffs	37	666	2008	0	0	0	0	NA	0	0.77	1.666666667	1.33			
KP	Cliffs	37	667	2008	0	0	0	0	NA	0	0.77	1.666666667	1.33			
KP	Cliffs	37	668	2008	3	0	2	1	0.33	0	0.77	1.666666667	1.33			
KP	Cliffs	37	669	2008	0	0	0	0	NA	0	0.77	1.666666667	1.33			
KP	Cliffs	37	670	2008	19	0	2	17	0.89	0	0.77	1.666666667	1.33			
KP	Cliffs	38	671	2008	0	0	0	0	NA	0	0.77	4	3.00			
KP	Cliffs	38	672	2008	40	0	0	40	1	0	0.77	4	3.00			
KP	Cliffs	38	673	2008	11	0	0	11	1	0	0.77	4	3.00			
KP	Cliffs	38	674	2008	7	0	0	7	1	0	0.77	4	3.00			
KP	Cliffs	38	675	2008	1	0	1	0	0	0	0.77	4	3.00			
KP	Cliffs	38	676	2008	0	0	0	0	NA	0	0.77	4	3.00			
KP	Cliffs	38	677	2008	0	0	0	0	NA	0	0.77	4	3.00			
KP	Cliffs	38	678	2008	0	0	0	0	NA	0	0.77	4	3.00			
KP	Cliffs	38	679	2008	0	0	0	0	NA	0	0.77	4	3.00			
KP	Cliffs	38	680	2008	1	0	0	1	1	0	0.77	4	3.00			
KP	Cliffs	39	681	2008	0	0	0	0	NA	0	0.77	1.333333333	1.33			
KP	Cliffs	39	682	2008	0	0	0	0	NA	0	0.77	1.333333333	1.33			
KP	Cliffs	39	683	2008	0	0	0	0	NA	0	0.77	1.333333333	1.33			
KP	Cliffs	39	684	2008	0	0	0	0	NA	0	0.77	1.333333333	1.33			
KP	Cliffs	39	685	2008	4	0	2	2	0.5	0	0.77	1.333333333	1.33			
KP	Cliffs	39	686	2008	0	0	0	0	NA	0	0.77	1.333333333	1.33			
KP	Cliffs	39	687	2008	16	0	16	0	0	0	0.77	1.333333333	1.33			
KP	Cliffs	39	688	2008	0	0	0	0	NA	0	0.77	1.333333333	1.33			
KP	Cliffs	39	689	2008	0	0	0	0	NA	0	0.77	1.333333333	1.33			
KP	Cliffs	39	690	2008	1	0	0	1	1	0	0.77	1.333333333	1.33			
KP	Cliffs	40	691	2008	0	0	0	0	NA	0	0.77	4.333333333	3.33			
KP	Cliffs	40	692	2008	1	0	1	0	0	0	0.77	4.333333333	3.33			
KP	Cliffs	40	693	2008	0	0	0	0	NA	0	0.77	4.333333333	3.33			
KP	Cliffs	40	694	2008	0	0	0	0	NA	0	0.77	4.333333333	3.33			
KP	Cliffs	40	695	2008	0	0	0	0	NA	0	0.77	4.333333333	3.33			
KP	Cliffs	40	696	2008	71	0	20	51	0.72	0	0.77	4.333333333	3.33			
KP	Cliffs	40	697	2008	2	0	2	0	0	0	0.77	4.333333333	3.33			
KP	Cliffs	40	698	2008	11	0	1	10	0.91	0	0.77	4.333333333	3.33			
KP	Cliffs	40	699	2008	8	0	4	4	0.5	0	0.77	4.333333333	3.33			
KP	Cliffs	40	700	2008	1	0	0	1	1	0	0.77	4.333333333	3.33			
KP	High_rock	41	4200	2008	0	0	0	0	NA	0	2.08	3.333333333	1.666666667			
KP	High_rock	41	4210	2008	0	0	0	0	NA	0	2.08	3.333333333	1.666666667			
KP	High_rock	41	4220	2008	7	0	7	0	0	0	2.08	3.333333333	1.666666667			
KP	High_rock	41	4230	2008	0	0	0	0	NA	0	2.08	3.333333333	1.666666667			
KP	High_rock	41	4240	2008	2	0	0	2	1	0	2.08	3.333333333	1.666666667			
KP	High_rock	41	4250	2008	15	0	2	13	0.87	0	2.08	3.333333333	1.666666667			
KP	High_rock	41	4260	2008	30	0	1	29	0.97	0	2.08	3.333333333	1.666666667			
KP	High_rock	41	4270	2008	108	0	0	108	1	0	2.08	3.333333333	1.666666667			
KP	High_rock	41	4280	2008	0	0	0	0	NA	0	2.08	3.333333333	1.666666667			
KP	High_rock	41	4290	2008	0	0	0	0	NA	0	2.08	3.333333333	1.666666667			
KP	High_rock	42	4300	2008	1	0	0	1	1	0	2.08	7	2.00			
KP	High_rock	42	4310	2008	0	0	0	0	NA	0	2.08	7	2.00			
KP	High_rock	42	4320	2008	1	0	0	1	1	0	2.08	7	2.00			
KP	High_rock	42	4330	2008	2	0	0	2	1	0	2.08	7	2.00			
KP	High_rock	42	4340	2008	2	0	0	2	1	0	2.08	7	2.00			
KP	High_rock	42	4350	2008	0	0	0	0	NA	0	2.08	7	2.00			
KP	High_rock	42	4360	2008	1	0	0	1	1	0	2.08	7	2.00			
KP	High_rock	42	4370	2008	25	0	4	21	0.84	0	2.08	7	2.00			
KP	High_rock	42	4380	2008	96	0	0	96	1	0	2.08	7	2.00			
KP	High_rock	42	4390	2008	41	0	0	41	1	0	2.08	7	2.00			
KP	High_rock	43	4410	2008	1	0	0	1	1	0	2.08	5	3.67			
KP	High_rock	43	4420	2008	0	0	0	0	NA	0	2.08	5	3.67			
KP	High_rock	43	4430	2008	0	0	0	0	NA	0	2.08	5	3.67			
KP	High_rock	43	4440	2008	0	0	0	0	NA	0	2.08	5	3.67			
KP	High_rock	43	4450	2008	1	0	0	1	1	0	2.08	5	3.67			
KP	High_rock	43	4460	2008	0	0	0	0	NA	0	2.08	5	3.67			
KP	High_rock	43	4470	2008	0	0	0	0	NA	0	2.08	5	3.67			
KP	High_rock	43	4480	2008	0	0	0	0	NA	0	2.08	5	3.67			
KP	High_rock	43	4490	2008	9	0	1	8	0.89	0	2.08	5	3.67			
KP	High_rock	43	4500	2008	16	0	0	16	1	0	2.08	5	3.67			
KP	High_rock	44	4010	2008	55	0	0	55	1	0	2.08	5	3.33			
KP	High_rock	44	4020	2008	9	0	9	0	0	0	2.08	5	3.33			
KP	High_rock	44	4030	2008	15	0	7	8	0.53	0	2.08	5	3.33			
KP	High_rock	44	4040	2008	9	0	0	9	1	0	2.08	5	3.33			
KP	High_rock	44	4050	2008	0	0	0	0	NA	0	2.08	5	3.33			
KP	High_rock	44	4060	2008	25	0	0	25	1	0	2.08	5	3.33			
KP	High_rock	44	4070	2008	5	0	0	5	1	0	2.08	5	3.33			
KP	High_rock	44	4080	2008	0	0	0	0	NA	0	2.08	5	3.33			
KP	High_rock	44	4090	2008	28	0	0	28	1	0	2.08	5	3.33			
KP	High_rock	44	4100	2008	7	0	0	7	1	0	2.08	5	3.33			
PH	Charolais	1	701	2009	6	0	0	6	1	0.35	0.19	7	5.00			
PH	Charolais	1	702	2009	0	0	0	0	NA	0.35	0.19	7	5.00			
PH	Charolais	1	703	2009	0	0	0	0	NA	0.35	0.19	7	5.00			
PH	Charolais	1	704	2009	0	0	0	0	NA	0.35	0.19	7	5.00			
PH	Charolais	1	705	2009	3	0	1	2	0.67	0.35	0.19	7	5.00			
PH	Charolais	1	706	2009	0	0	0	0	NA	0.35	0.19	7	5.00			
PH	Charolais	1	707	2009	1	0	0	1	1	0.35	0.19	7	5.00			
PH	Charolais	1	708	2009	3	0	0	3	1	0.35	0.19	7	5.00			
PH	Charolais	1	709	2009	1	0	0	1	1	0.35	0.19	7	5.00			
PH	Charolais	1	710	2009	2	0	0	2	1	0.35	0.19	7	5.00			
PH	Charolais	2	711	2009	4	0	0	4	1	0.35	0.19	6.333333333	4.33			
PH	Charolais	2	712	2009	2	0	0	2	1	0.35	0.19	6.333333333	4.33			
PH	Charolais	2	713	2009	12	0	0	12	1	0.35	0.19	6.333333333	4.33			
PH	Charolais	2	714	2009	0	0	0	0	NA	0.35	0.19	6.333333333	4.33			
PH	Charolais	2	715	2009	0	0	0	0	NA	0.35	0.19	6.333333333	4.33			
PH	Charolais	2	716	2009	2	0	0	2	1	0.35	0.19	6.333333333	4.33			
PH	Charolais	2	717	2009	10	0	0	10	1	0.35	0.19	6.333333333	4.33			
PH	Charolais	2	718	2009	6	0	1	5	0.83	0.35	0.19	6.333333333	4.33			
PH	Charolais	2	719	2009	8	0	0	8	1	0.35	0.19	6.333333333	4.33			
PH	Charolais	2	720	2009	0	0	0	0	NA	0.35	0.19	6.333333333	4.33			
PH	Charolais	3	721	2009	0	0	0	0	NA	0.35	0.19	1.666666667	1			
PH	Charolais	3	722	2009	1	0	0	1	1	0.35	0.19	1.666666667	1			
PH	Charolais	3	723	2009	0	0	0	0	NA	0.35	0.19	1.666666667	1			
PH	Charolais	3	724	2009	0	0	0	0	NA	0.35	0.19	1.666666667	1			
PH	Charolais	3	725	2009	0	0	0	0	NA	0.35	0.19	1.666666667	1			
PH	Charolais	3	726	2009	0	0	0	0	NA	0.35	0.19	1.666666667	1			
PH	Charolais	3	727	2009	1	0	0	1	1	0.35	0.19	1.666666667	1			
PH	Charolais	3	728	2009	0	0	0	0	NA	0.35	0.19	1.666666667	1			
PH	Charolais	3	729	2009	0	0	0	0	NA	0.35	0.19	1.666666667	1			
PH	Charolais	3	730	2009	0	0	0	0	NA	0.35	0.19	1.666666667	1			
PH	Charolais	4	731	2009	NA	0	NA	NA	NA	0.35	0.19	3.666666667	1			
PH	Charolais	4	732	2009	0	0	0	0	NA	0.35	0.19	3.666666667	1			
PH	Charolais	4	733	2009	1	0	1	0	0	0.35	0.19	3.666666667	1			
PH	Charolais	4	734	2009	0	0	0	0	NA	0.35	0.19	3.666666667	1			
PH	Charolais	4	735	2009	5	0	0	5	1	0.35	0.19	3.666666667	1			
PH	Charolais	4	736	2009	0	0	0	0	NA	0.35	0.19	3.666666667	1			
PH	Charolais	4	737	2009	4	0	0	4	1	0.35	0.19	3.666666667	1			
PH	Charolais	4	738	2009	12	0	7	5	0.42	0.35	0.19	3.666666667	1			
PH	Charolais	4	739	2009	7	0	0	7	1	0.35	0.19	3.666666667	1			
PH	Charolais	4	740	2009	0	0	0	0	NA	0.35	0.19	3.666666667	1			
PH	Calvin	5	581	2009	5	0	1	4	0.8	0.06	1.04	5.666666667	4.33			
PH	Calvin	5	582	2009	4	0	0	4	1	0.06	1.04	5.666666667	4.33			
PH	Calvin	5	583	2009	3	0	0	3	1	0.06	1.04	5.666666667	4.33			
PH	Calvin	5	584	2009	1	0	0	1	1	0.06	1.04	5.666666667	4.33			
PH	Calvin	5	585	2009	0	0	0	0	NA	0.06	1.04	5.666666667	4.33			
PH	Calvin	5	586	2009	0	0	0	0	NA	0.06	1.04	5.666666667	4.33			
PH	Calvin	5	587	2009	0	0	0	0	NA	0.06	1.04	5.666666667	4.33			
PH	Calvin	5	588	2009	5	0	0	5	1	0.06	1.04	5.666666667	4.33			
PH	Calvin	5	580	2009	7	0	0	7	1	0.06	1.04	5.666666667	4.33			
PH	Calvin	5	590	2009	5	0	1	4	0.8	0.06	1.04	5.666666667	4.33			
PH	Calvin	6	591	2009	0	0	0	0	NA	0.06	1.04	9.666666667	4			
PH	Calvin	6	592	2009	0	0	0	0	NA	0.06	1.04	9.666666667	4			
PH	Calvin	6	593	2009	0	0	0	0	NA	0.06	1.04	9.666666667	4			
PH	Calvin	6	594	2009	4	0	0	4	1	0.06	1.04	9.666666667	4			
PH	Calvin	6	595	2009	4	0	0	4	1	0.06	1.04	9.666666667	4			
PH	Calvin	6	596	2009	0	0	0	0	NA	0.06	1.04	9.666666667	4			
PH	Calvin	6	597	2009	0	0	0	0	NA	0.06	1.04	9.666666667	4			
PH	Calvin	6	598	2009	5	0	0	5	1	0.06	1.04	9.666666667	4			
PH	Calvin	6	599	2009	0	0	0	0	NA	0.06	1.04	9.666666667	4			
PH	Calvin	6	600	2009	0	0	0	0	NA	0.06	1.04	9.666666667	4			
PH	Calvin	7	4510	2009	4	0	2	2	0.5	0.06	1.04	3.666666667	2.33			
PH	Calvin	7	4520	2009	3	0	1	2	0.67	0.06	1.04	3.666666667	2.33			
PH	Calvin	7	4530	2009	0	0	0	0	NA	0.06	1.04	3.666666667	2.33			
PH	Calvin	7	4540	2009	2	0	0	2	1	0.06	1.04	3.666666667	2.33			
PH	Calvin	7	4550	2009	0	0	0	0	NA	0.06	1.04	3.666666667	2.33			
PH	Calvin	7	4560	2009	8	0	0	8	1	0.06	1.04	3.666666667	2.33			
PH	Calvin	7	4570	2009	0	0	0	0	NA	0.06	1.04	3.666666667	2.33			
PH	Calvin	7	4580	2009	4	0	3	1	0.25	0.06	1.04	3.666666667	2.33			
PH	Calvin	7	4590	2009	0	0	0	0	NA	0.06	1.04	3.666666667	2.33			
PH	Calvin	7	4600	2009	0	0	0	0	NA	0.06	1.04	3.666666667	2.33			
PH	Calvin	8	4610	2009	1	0	0	1	1	0.06	1.04	6.666666667	5.67			
PH	Calvin	8	4620	2009	0	0	0	0	NA	0.06	1.04	6.666666667	5.67			
PH	Calvin	8	4630	2009	0	0	0	0	NA	0.06	1.04	6.666666667	5.67			
PH	Calvin	8	4640	2009	1	0	0	1	1	0.06	1.04	6.666666667	5.67			
PH	Calvin	8	4650	2009	0	0	0	0	NA	0.06	1.04	6.666666667	5.67			
PH	Calvin	8	4660	2009	0	0	0	0	NA	0.06	1.04	6.666666667	5.67			
PH	Calvin	8	4670	2009	1	0	0	1	1	0.06	1.04	6.666666667	5.67			
PH	Calvin	8	4680	2009	0	0	0	0	NA	0.06	1.04	6.666666667	5.67			
PH	Calvin	8	4690	2009	1	0	1	0	0	0.06	1.04	6.666666667	5.67			
PH	Calvin	8	4700	2009	0	0	0	0	NA	0.06	1.04	6.666666667	5.67			
PH	Lundbreck	9	501	2009	21	0	0	21	1	0.16	0	3.666666667	2.33			
PH	Lundbreck	9	502	2009	2	0	0	2	1	0.16	0	3.666666667	2.33			
PH	Lundbreck	9	503	2009	1	0	0	1	1	0.16	0	3.666666667	2.33			
PH	Lundbreck	9	504	2009	5	0	1	4	0.8	0.16	0	3.666666667	2.33			
PH	Lundbreck	9	505	2009	0	0	0	0	NA	0.16	0	3.666666667	2.33			
PH	Lundbreck	9	506	2009	9	0	0	9	1	0.16	0	3.666666667	2.33			
PH	Lundbreck	9	507	2009	26	0	9	17	0.65	0.16	0	3.666666667	2.33			
PH	Lundbreck	9	508	2009	5	0	2	3	0.6	0.16	0	3.666666667	2.33			
PH	Lundbreck	9	509	2009	3	0	0	3	1	0.16	0	3.666666667	2.33			
PH	Lundbreck	9	510	2009	7	0	0	7	1	0.16	0	3.666666667	2.33			
PH	Lundbreck	10	511	2009	2	0	0	2	1	0.16	0	8	6.00			
PH	Lundbreck	10	512	2009	2	0	0	2	1	0.16	0	8	6.00			
PH	Lundbreck	10	513	2009	75	0	15	60	0.8	0.16	0	8	6.00			
PH	Lundbreck	10	514	2009	60	0	6	54	0.9	0.16	0	8	6.00			
PH	Lundbreck	10	515	2009	21	0	2	19	0.9	0.16	0	8	6.00			
PH	Lundbreck	10	516	2009	1	0	0	1	1	0.16	0	8	6.00			
PH	Lundbreck	10	517	2009	2	0	2	0	0	0.16	0	8	6.00			
PH	Lundbreck	10	518	2009	5	0	2	3	0.6	0.16	0	8	6.00			
PH	Lundbreck	10	519	2009	0	0	0	0	NA	0.16	0	8	6.00			
PH	Lundbreck	10	520	2009	44	0	0	44	1	0.16	0	8	6.00			
PH	Lundbreck	11	521	2009	65	0	3	62	0.95	0.16	0	6	3.67			
PH	Lundbreck	11	522	2009	23	0	1	22	0.96	0.16	0	6	3.67			
PH	Lundbreck	11	523	2009	9	0	2	7	0.78	0.16	0	6	3.67			
PH	Lundbreck	11	524	2009	60	0	0	60	1	0.16	0	6	3.67			
PH	Lundbreck	11	525	2009	5	0	1	4	0.8	0.16	0	6	3.67			
PH	Lundbreck	11	526	2009	94	0	1	93	0.99	0.16	0	6	3.67			
PH	Lundbreck	11	527	2009	42	0	0	42	1	0.16	0	6	3.67			
PH	Lundbreck	11	528	2009	1	0	0	1	1	0.16	0	6	3.67			
PH	Lundbreck	11	529	2009	27	0	0	27	1	0.16	0	6	3.67			
PH	Lundbreck	11	530	2009	26	0	0	26	1	0.16	0	6	3.67			
PH	Lundbreck	12	531	2009	22	0	0	22	1	0.16	0	2.666666667	2.67			
PH	Lundbreck	12	532	2009	4	0	3	1	0.25	0.16	0	2.666666667	2.67			
PH	Lundbreck	12	533	2009	15	0	12	3	0.2	0.16	0	2.666666667	2.67			
PH	Lundbreck	12	534	2009	4	0	3	1	0.25	0.16	0	2.666666667	2.67			
PH	Lundbreck	12	535	2009	0	0	0	0	NA	0.16	0	2.666666667	2.67			
PH	Lundbreck	12	536	2009	17	0	0	17	1	0.16	0	2.666666667	2.67			
PH	Lundbreck	12	537	2009	1	0	1	0	0	0.16	0	2.666666667	2.67			
PH	Lundbreck	12	538	2009	27	0	0	27	1	0.16	0	2.666666667	2.67			
PH	Lundbreck	12	539	2009	15	0	3	12	0.8	0.16	0	2.666666667	2.67			
PH	Lundbreck	12	540	2009	0	0	0	0	NA	0.16	0	2.666666667	2.67			
PH	East_Sharples	13	541	2009	0	0	0	0	NA	0.03	2.86	9.666666667	2.33			
PH	East_Sharples	13	542	2009	0	0	0	0	NA	0.03	2.86	9.666666667	2.33			
PH	East_Sharples	13	543	2009	12	0	0	12	1	0.03	2.86	9.666666667	2.33			
PH	East_Sharples	13	544	2009	2	0	0	2	1	0.03	2.86	9.666666667	2.33			
PH	East_Sharples	13	545	2009	2	0	0	2	1	0.03	2.86	9.666666667	2.33			
PH	East_Sharples	13	546	2009	2	0	0	2	1	0.03	2.86	9.666666667	2.33			
PH	East_Sharples	13	547	2009	0	0	0	0	NA	0.03	2.86	9.666666667	2.33			
PH	East_Sharples	13	548	2009	3	0	0	3	1	0.03	2.86	9.666666667	2.33			
PH	East_Sharples	13	549	2009	9	0	0	9	1	0.03	2.86	9.666666667	2.33			
PH	East_Sharples	13	550	2009	2	0	0	2	1	0.03	2.86	9.666666667	2.33			
PH	East_Sharples	14	551	2009	0	0	0	0	NA	0.03	2.86	6.333333333	4.33			
PH	East_Sharples	14	552	2009	1	0	0	1	1	0.03	2.86	6.333333333	4.33			
PH	East_Sharples	14	553	2009	2	0	2	0	0	0.03	2.86	6.333333333	4.33			
PH	East_Sharples	14	554	2009	0	0	0	0	NA	0.03	2.86	6.333333333	4.33			
PH	East_Sharples	14	555	2009	0	0	0	0	NA	0.03	2.86	6.333333333	4.33			
PH	East_Sharples	14	556	2009	3	0	1	2	0.67	0.03	2.86	6.333333333	4.33			
PH	East_Sharples	14	557	2009	11	0	0	11	1	0.03	2.86	6.333333333	4.33			
PH	East_Sharples	14	558	2009	4	0	0	4	1	0.03	2.86	6.333333333	4.33			
PH	East_Sharples	14	559	2009	3	0	0	3	1	0.03	2.86	6.333333333	4.33			
PH	East_Sharples	14	560	2009	40	0	0	40	1	0.03	2.86	6.333333333	4.33			
PH	East_Sharples	15	561	2009	42	0	3	39	0.93	0.03	2.86	3.333333333	2.00			
PH	East_Sharples	15	562	2009	23	0	0	23	1	0.03	2.86	3.333333333	2.00			
PH	East_Sharples	15	563	2009	57	0	0	57	1	0.03	2.86	3.333333333	2.00			
PH	East_Sharples	15	564	2009	79	0	0	79	1	0.03	2.86	3.333333333	2.00			
PH	East_Sharples	15	565	2009	24	0	0	24	1	0.03	2.86	3.333333333	2.00			
PH	East_Sharples	15	566	2009	0	0	0	0	NA	0.03	2.86	3.333333333	2.00			
PH	East_Sharples	15	567	2009	54	0	0	54	1	0.03	2.86	3.333333333	2.00			
PH	East_Sharples	15	568	2009	8	0	0	8	1	0.03	2.86	3.333333333	2.00			
PH	East_Sharples	15	569	2009	12	0	3	9	0.75	0.03	2.86	3.333333333	2.00			
PH	East_Sharples	15	570	2009	9	0	0	9	1	0.03	2.86	3.333333333	2.00			
PH	East_Sharples	16	571	2009	12	0	0	12	1	0.03	2.86	7.333333333	1.33			
PH	East_Sharples	16	572	2009	4	0	4	0	0	0.03	2.86	7.333333333	1.33			
PH	East_Sharples	16	573	2009	0	0	0	0	NA	0.03	2.86	7.333333333	1.33			
PH	East_Sharples	16	574	2009	3	0	1	2	0.67	0.03	2.86	7.333333333	1.33			
PH	East_Sharples	16	575	2009	7	0	0	7	1	0.03	2.86	7.333333333	1.33			
PH	East_Sharples	16	576	2009	8	0	0	8	1	0.03	2.86	7.333333333	1.33			
PH	East_Sharples	16	577	2009	0	0	0	0	NA	0.03	2.86	7.333333333	1.33			
PH	East_Sharples	16	578	2009	4	0	0	4	1	0.03	2.86	7.333333333	1.33			
PH	East_Sharples	16	579	2009	0	0	0	0	NA	0.03	2.86	7.333333333	1.33			
PH	East_Sharples	16	580	2009	19	0	0	19	1	0.03	2.86	7.333333333	1.33			
PH	Heath_Creek	17	741	2009	0	0	0	0	NA	0.13	3.13	3	1.00			
PH	Heath_Creek	17	742	2009	3	0	0	3	1	0.13	3.13	3	1.00			
PH	Heath_Creek	17	743	2009	8	0	0	8	1	0.13	3.13	3	1.00			
PH	Heath_Creek	17	744	2009	4	0	0	4	1	0.13	3.13	3	1.00			
PH	Heath_Creek	17	745	2009	2	0	0	2	1	0.13	3.13	3	1.00			
PH	Heath_Creek	17	746	2009	5	0	2	3	0.6	0.13	3.13	3	1.00			
PH	Heath_Creek	17	747	2009	44	0	0	44	1	0.13	3.13	3	1.00			
PH	Heath_Creek	17	748	2009	48	0	0	48	1	0.13	3.13	3	1.00			
PH	Heath_Creek	17	749	2009	21	0	0	21	1	0.13	3.13	3	1.00			
PH	Heath_Creek	17	750	2009	0	0	0	0	NA	0.13	3.13	3	1.00			
PH	Heath_Creek	18	751	2009	0	0	0	0	NA	0.13	3.13	2.333333333	2.33			
PH	Heath_Creek	18	752	2009	7	0	0	7	1	0.13	3.13	2.333333333	2.33			
PH	Heath_Creek	18	753	2009	0	0	0	0	NA	0.13	3.13	2.333333333	2.33			
PH	Heath_Creek	18	754	2009	2	0	0	2	1	0.13	3.13	2.333333333	2.33			
PH	Heath_Creek	18	755	2009	6	0	6	0	0	0.13	3.13	2.333333333	2.33			
PH	Heath_Creek	18	756	2009	8	0	0	8	1	0.13	3.13	2.333333333	2.33			
PH	Heath_Creek	18	757	2009	1	0	0	1	1	0.13	3.13	2.333333333	2.33			
PH	Heath_Creek	18	758	2009	14	0	0	14	1	0.13	3.13	2.333333333	2.33			
PH	Heath_Creek	18	759	2009	0	0	0	0	NA	0.13	3.13	2.333333333	2.33			
PH	Heath_Creek	18	760	2009	6	0	1	5	0.83	0.13	3.13	2.333333333	2.33			
PH	Heath_Creek	19	761	2009	0	0	0	0	NA	0.13	3.13	2.333333333	2.33			
PH	Heath_Creek	19	762	2009	10	0	0	10	1	0.13	3.13	2.333333333	2.33			
PH	Heath_Creek	19	763	2009	22	0	0	22	1	0.13	3.13	2.333333333	2.33			
PH	Heath_Creek	19	764	2009	9	0	0	9	1	0.13	3.13	2.333333333	2.33			
PH	Heath_Creek	19	765	2009	0	0	0	0	NA	0.13	3.13	2.333333333	2.33			
PH	Heath_Creek	19	766	2009	4	0	0	4	1	0.13	3.13	2.333333333	2.33			
PH	Heath_Creek	19	767	2009	13	0	0	13	1	0.13	3.13	2.333333333	2.33			
PH	Heath_Creek	19	768	2009	12	0	0	12	1	0.13	3.13	2.333333333	2.33			
PH	Heath_Creek	19	769	2009	6	0	0	6	1	0.13	3.13	2.333333333	2.33			
PH	Heath_Creek	19	770	2009	23	0	0	23	1	0.13	3.13	2.333333333	2.33			
PH	Heath_Creek	20	2910	2009	34	0	0	34	1	0.13	3.13	5.666666667	5.33			
PH	Heath_Creek	20	2920	2009	5	0	0	5	1	0.13	3.13	5.666666667	5.33			
PH	Heath_Creek	20	2930	2009	9	0	0	9	1	0.13	3.13	5.666666667	5.33			
PH	Heath_Creek	20	2940	2009	0	0	0	0	NA	0.13	3.13	5.666666667	5.33			
